12:19, nedjelja, prosinac 01, 2024
Study name:Thermal 1
Units: Celsius
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,TEMP (Celsius)
2701  ,0.914403  ,21.8951  ,32.7205  ,2.60009e+01
3442  ,7.11065  ,22.8392  ,26.2323  ,2.60008e+01
3788  ,11.2589  ,22.8572  ,25.0899  ,2.60007e+01
3901  ,14.7526  ,22.9671  ,26.1381  ,2.60007e+01
738  ,19.6589  ,19.8572  ,21.7741  ,2.60006e+01
5124  ,17.7219  ,23.5766  ,33.1384  ,2.60005e+01
2234  ,6.05397  ,22.9776  ,27.2543  ,2.60005e+01
749  ,19.6589  ,19.8572  ,46.0899  ,2.60004e+01
900  ,2.8589  ,19.8572  ,21.7741  ,2.60004e+01
6058  ,4.54718  ,20.6113  ,22.2759  ,2.60003e+01
911  ,2.8589  ,19.8572  ,46.0899  ,2.60003e+01
5796  ,0.222963  ,20.6519  ,27.0126  ,2.60003e+01
3869  ,11.6089  ,23.8572  ,28.0373  ,2.60003e+01
2395  ,14.5325  ,21.4722  ,45.2451  ,2.60002e+01
7552  ,12.3089  ,19.8572  ,18.4584  ,2.60002e+01
7423  ,12.3089  ,19.8572  ,49.4057  ,2.60002e+01
7541  ,10.2089  ,19.8572  ,18.4584  ,2.60002e+01
7412  ,10.2089  ,19.8572  ,49.4057  ,2.60001e+01
4025  ,19.3089  ,21.8572  ,40.932  ,2.60001e+01
5660  ,-0.827037  ,20.6519  ,29.2232  ,2.60000e+01
5863  ,3.38641  ,20.7311  ,44.4192  ,2.60000e+01
6703  ,23.1407  ,20.6982  ,39.1044  ,2.60000e+01
4030  ,18.5832  ,22.8736  ,38.3782  ,2.59999e+01
7430  ,11.2517  ,20.8846  ,47.2141  ,2.59998e+01
3852  ,15.1725  ,24.2178  ,31.3379  ,2.59997e+01
2693  ,0.933902  ,21.7513  ,30.8005  ,2.59996e+01
4093  ,16.7677  ,22.72  ,41.1  ,2.59994e+01
3894  ,12.6589  ,23.8572  ,28.0373  ,2.59993e+01
4406  ,16.4131  ,24.0344  ,32.4811  ,2.59992e+01
9795  ,11.6836  ,24.7864  ,30.967  ,2.59992e+01
4578  ,16.0887  ,24.0491  ,35.9218  ,2.59992e+01
2627  ,4.94312  ,22.5777  ,40.7402  ,2.59991e+01
9649  ,12.7336  ,24.7864  ,32.0723  ,2.59991e+01
4776  ,18.9909  ,22.7534  ,29.5996  ,2.59990e+01
4051  ,10.1074  ,21.5893  ,45.5552  ,2.59988e+01
1497  ,9.8589  ,24.2281  ,29.1426  ,2.59988e+01
4136  ,22.117  ,21.6602  ,32.3863  ,2.59987e+01
3782  ,10.1822  ,22.887  ,25.1056  ,2.59985e+01
1437  ,8.45988  ,21.8799  ,44.6358  ,2.59985e+01
6189  ,7.83945  ,20.974  ,21.3312  ,2.59982e+01
6881  ,22.8089  ,19.8572  ,25.0899  ,2.59979e+01
3885  ,12.3526  ,23.0559  ,25.4123  ,2.59979e+01
5125  ,18.8358  ,23.0741  ,30.7347  ,2.59977e+01
9771  ,11.9589  ,24.8572  ,36.511  ,2.59977e+01
5117  ,19.9761  ,22.6834  ,32.009  ,2.59977e+01
3449  ,4.9745  ,21.8587  ,25.1112  ,2.59976e+01
6822  ,22.8089  ,19.8572  ,42.7741  ,2.59976e+01
5745  ,-0.2911  ,19.8572  ,42.7741  ,2.59976e+01
3916  ,16.1744  ,21.6602  ,44.2527  ,2.59976e+01
7295  ,13.3589  ,19.8572  ,49.4057  ,2.59975e+01
6321  ,9.1589  ,19.8572  ,18.4584  ,2.59975e+01
7393  ,13.3589  ,19.8572  ,18.4584  ,2.59975e+01
6233  ,9.1589  ,19.8572  ,49.4057  ,2.59975e+01
3448  ,6.35953  ,21.8079  ,24.0049  ,2.59974e+01
2268  ,4.64414  ,22.9249  ,28.4295  ,2.59974e+01
5801  ,-0.2911  ,19.8572  ,25.0899  ,2.59973e+01
9642  ,13.0089  ,24.8572  ,35.4057  ,2.59972e+01
3437  ,3.61385  ,21.8161  ,26.2106  ,2.59971e+01
4675  ,6.54637  ,24.2018  ,32.5761  ,2.59970e+01
1408  ,22.5884  ,21.3988  ,36.6493  ,2.59970e+01
797  ,25.9589  ,19.8572  ,32.8268  ,2.59969e+01
6104  ,6.58692  ,20.7469  ,46.5841  ,2.59969e+01
6607  ,25.9589  ,19.8572  ,33.932  ,2.59968e+01
798  ,25.9589  ,19.8572  ,35.0373  ,2.59968e+01
9647  ,12.287  ,24.95  ,33.2873  ,2.59967e+01
9640  ,12.287  ,24.95  ,34.3926  ,2.59966e+01
4547  ,18.5407  ,23.2458  ,36.6106  ,2.59966e+01
9786  ,10.6183  ,24.9837  ,32.1588  ,2.59966e+01
960  ,-3.4411  ,19.8572  ,35.0373  ,2.59966e+01
959  ,-3.4411  ,19.8572  ,32.8268  ,2.59966e+01
8562  ,10.187  ,24.95  ,34.3926  ,2.59966e+01
5530  ,-3.4411  ,19.8572  ,33.932  ,2.59966e+01
8569  ,10.187  ,24.95  ,33.2873  ,2.59965e+01
3199  ,0.404161  ,21.7014  ,35.0788  ,2.59965e+01
2879  ,19.8536  ,22.9302  ,33.6988  ,2.59964e+01
9768  ,10.3141  ,24.7414  ,37.3758  ,2.59963e+01
3928  ,15.7609  ,22.8166  ,26.139  ,2.59963e+01
4009  ,21.0494  ,21.9125  ,37.8991  ,2.59963e+01
3947  ,11.7181  ,23.6016  ,41.0632  ,2.59961e+01
6933  ,20.0089  ,20.8572  ,43.511  ,2.59960e+01
9767  ,10.6043  ,24.9037  ,36.5104  ,2.59960e+01
4652  ,2.49173  ,22.8535  ,33.9341  ,2.59959e+01
1210  ,23.0634  ,21.3392  ,33.6719  ,2.59959e+01
4549  ,16.9766  ,23.9487  ,34.9008  ,2.59959e+01
4607  ,15.809  ,23.8793  ,38.0313  ,2.59959e+01
4097  ,14.3383  ,22.6548  ,42.9952  ,2.59958e+01
9650  ,13.6936  ,24.8499  ,33.1789  ,2.59958e+01
9641  ,13.6936  ,24.8499  ,34.2841  ,2.59958e+01
4036  ,20.2119  ,21.8682  ,39.9443  ,2.59957e+01
7261  ,16.5089  ,19.8572  ,19.5636  ,2.59957e+01
7172  ,16.5089  ,19.8572  ,48.3005  ,2.59955e+01
6198  ,6.0089  ,19.8572  ,19.5636  ,2.59955e+01
8564  ,9.55431  ,24.9037  ,35.4051  ,2.59955e+01
6101  ,6.0089  ,19.8572  ,48.3005  ,2.59955e+01
2717  ,11.3633  ,23.0053  ,42.7182  ,2.59954e+01
8561  ,8.8089  ,24.8572  ,34.3005  ,2.59953e+01
4601  ,14.3969  ,23.9253  ,39.1233  ,2.59953e+01
7416  ,11.9589  ,20.8043  ,47.5636  ,2.59953e+01
8568  ,8.8089  ,24.8572  ,33.1952  ,2.59953e+01
5135  ,19.6163  ,22.8646  ,31.0981  ,2.59951e+01
2698  ,2.50141  ,22.782  ,31.8202  ,2.59951e+01
7539  ,10.9116  ,20.6486  ,19.9349  ,2.59951e+01
3600  ,5.27828  ,21.6111  ,24.1293  ,2.59949e+01
7417  ,10.5504  ,20.7946  ,47.5988  ,2.59948e+01
1567  ,1.4589  ,21.4863  ,27.6689  ,2.59942e+01
5154  ,9.08732  ,22.885  ,25.1342  ,2.59941e+01
2705  ,8.56286  ,22.5058  ,43.4014  ,2.59941e+01
6742  ,24.9089  ,19.8572  ,28.4057  ,2.59940e+01
6705  ,24.9089  ,19.8572  ,39.4584  ,2.59939e+01
4037  ,21.2437  ,21.7092  ,38.8535  ,2.59938e+01
2636  ,5.10569  ,23.0389  ,39.9443  ,2.59938e+01
1509  ,15.2706  ,21.4645  ,22.5042  ,2.59937e+01
4131  ,22.1076  ,21.6958  ,31.3612  ,2.59937e+01
3940  ,9.5491  ,23.731  ,40.5201  ,2.59937e+01
6821  ,21.0589  ,20.8572  ,42.4057  ,2.59937e+01
5634  ,-2.3911  ,19.8572  ,39.4584  ,2.59937e+01
9655  ,12.7336  ,24.7864  ,30.967  ,2.59936e+01
5671  ,-2.3911  ,19.8572  ,28.4057  ,2.59936e+01
5982  ,4.43641  ,20.7311  ,45.5245  ,2.59936e+01
5651  ,-1.99864  ,20.6114  ,32.4212  ,2.59936e+01
1249  ,21.0589  ,21.8572  ,29.1426  ,2.59934e+01
7289  ,14.0595  ,20.6742  ,47.565  ,2.59931e+01
3975  ,13.6147  ,21.6609  ,22.5076  ,2.59930e+01
2418  ,10.2089  ,24.0427  ,28.0373  ,2.59930e+01
6724  ,23.7568  ,21.0811  ,32.8791  ,2.59927e+01
3818  ,19.9255  ,22.9149  ,34.9452  ,2.59927e+01
3867  ,15.7449  ,23.8308  ,29.2061  ,2.59926e+01
7288  ,13.0089  ,20.8043  ,47.5636  ,2.59926e+01
3865  ,15.5185  ,24.1171  ,30.2383  ,2.59925e+01
1716  ,18.2589  ,21.6453  ,43.1426  ,2.59924e+01
6311  ,9.86164  ,20.6486  ,19.9349  ,2.59924e+01
4781  ,18.154  ,22.9704  ,28.6691  ,2.59924e+01
2689  ,2.57582  ,22.6276  ,30.3681  ,2.59924e+01
1182  ,11.9589  ,21.8572  ,22.511  ,2.59924e+01
2666  ,7.55146  ,22.6574  ,42.9218  ,2.59922e+01
5633  ,-0.674737  ,20.6573  ,39.796  ,2.59922e+01
6228  ,9.5004  ,20.7946  ,47.5988  ,2.59922e+01
6935  ,18.9589  ,20.8572  ,44.6163  ,2.59921e+01
6737  ,23.5089  ,20.6718  ,28.7741  ,2.59921e+01
1812  ,8.00532  ,23.8895  ,28.4883  ,2.59919e+01
4561  ,12.3693  ,24.0321  ,39.835  ,2.59919e+01
7537  ,12.3526  ,20.7248  ,20.0702  ,2.59919e+01
4657  ,5.89339  ,24.0302  ,31.7499  ,2.59917e+01
776  ,23.8589  ,19.8572  ,26.1952  ,2.59917e+01
4230  ,0.744897  ,21.6965  ,37.6546  ,2.59915e+01
783  ,23.8589  ,19.8572  ,41.6689  ,2.59915e+01
7138  ,18.6089  ,19.8572  ,20.6689  ,2.59915e+01
5171  ,10.9089  ,21.8572  ,22.511  ,2.59914e+01
6614  ,25.9589  ,19.8572  ,31.7215  ,2.59914e+01
8556  ,9.26409  ,24.7414  ,37.3758  ,2.59914e+01
6600  ,25.9589  ,19.8572  ,36.1426  ,2.59914e+01
938  ,-1.3411  ,19.8572  ,26.1952  ,2.59913e+01
945  ,-1.3411  ,19.8572  ,41.6689  ,2.59913e+01
2630  ,3.94391  ,22.8694  ,39.0965  ,2.59913e+01
5979  ,3.9089  ,19.8572  ,47.1952  ,2.59912e+01
3925  ,17.1147  ,23.0141  ,27.4497  ,2.59912e+01
6997  ,18.9619  ,20.8835  ,23.2614  ,2.59912e+01
3237  ,6.59389  ,23.8229  ,38.597  ,2.59912e+01
9794  ,10.6183  ,24.9837  ,31.0535  ,2.59912e+01
5536  ,-3.4411  ,19.8572  ,31.7215  ,2.59912e+01
5523  ,-3.4411  ,19.8572  ,36.1426  ,2.59912e+01
9770  ,11.7842  ,24.8301  ,37.7499  ,2.59912e+01
3195  ,2.5089  ,22.6718  ,37.2478  ,2.59911e+01
7052  ,18.6089  ,19.8572  ,47.1952  ,2.59911e+01
4008  ,19.2558  ,23.1491  ,35.7802  ,2.59911e+01
6062  ,3.9089  ,19.8572  ,20.6689  ,2.59911e+01
8555  ,9.55431  ,24.9037  ,36.5104  ,2.59910e+01
8571  ,9.5683  ,24.9837  ,32.1588  ,2.59910e+01
8563  ,8.4589  ,24.8572  ,35.4057  ,2.59909e+01
4091  ,15.7234  ,22.9495  ,41.6649  ,2.59909e+01
3888  ,13.7527  ,23.0559  ,25.4123  ,2.59909e+01
5163  ,7.0572  ,21.7621  ,23.192  ,2.59908e+01
4595  ,17.5283  ,22.8608  ,40.5841  ,2.59907e+01
1015  ,9.8589  ,21.8572  ,22.511  ,2.59905e+01
9643  ,14.0655  ,24.8749  ,35.3537  ,2.59905e+01
4404  ,17.6917  ,23.8521  ,34.0704  ,2.59904e+01
9634  ,13.0089  ,24.8572  ,36.511  ,2.59901e+01
4602  ,16.0859  ,24.0959  ,37.0864  ,2.59900e+01
5150  ,18.0543  ,23.3967  ,30.4228  ,2.59899e+01
1520  ,8.66584  ,23.1317  ,42.167  ,2.59898e+01
7391  ,14.4089  ,19.8572  ,18.4584  ,2.59896e+01
6314  ,8.1089  ,19.8572  ,18.4584  ,2.59896e+01
9524  ,14.7436  ,24.8499  ,33.1789  ,2.59895e+01
9515  ,14.7436  ,24.8499  ,34.2841  ,2.59895e+01
6225  ,8.1089  ,19.8572  ,49.4057  ,2.59894e+01
7293  ,14.4089  ,19.8572  ,49.4057  ,2.59894e+01
1083  ,5.6589  ,24.2281  ,33.5636  ,2.59894e+01
3879  ,15.3597  ,22.3346  ,24.4076  ,2.59893e+01
5670  ,-0.827037  ,20.6519  ,28.1179  ,2.59893e+01
7383  ,13.4026  ,20.7248  ,20.0702  ,2.59892e+01
2255  ,5.1573  ,23.0793  ,27.6903  ,2.59892e+01
8449  ,7.7589  ,24.8572  ,33.1952  ,2.59891e+01
2260  ,6.89946  ,24.0177  ,29.586  ,2.59891e+01
6187  ,6.5339  ,20.8572  ,21.2215  ,2.59890e+01
1094  ,16.8514  ,23.7724  ,38.0632  ,2.59890e+01
6871  ,22.4589  ,20.6718  ,26.5636  ,2.59889e+01
8442  ,7.7589  ,24.8572  ,34.3005  ,2.59889e+01
5152  ,17.8992  ,23.7174  ,31.5579  ,2.59886e+01
9769  ,10.9925  ,24.825  ,38.071  ,2.59886e+01
7126  ,16.7597  ,21.3346  ,22.5655  ,2.59885e+01
2731  ,0.384662  ,21.9247  ,33.6831  ,2.59884e+01
6999  ,20.3589  ,20.8572  ,24.3531  ,2.59884e+01
6818  ,22.1089  ,20.8572  ,41.3005  ,2.59884e+01
5661  ,-1.99864  ,20.6114  ,31.316  ,2.59882e+01
1440  ,0.408901  ,21.8572  ,31.7215  ,2.59882e+01
4783  ,19.1913  ,22.5736  ,28.2063  ,2.59882e+01
6713  ,24.2089  ,20.8572  ,35.7742  ,2.59880e+01
4034  ,18.6089  ,22.8572  ,39.4584  ,2.59879e+01
3900  ,13.7026  ,23.9671  ,27.9803  ,2.59879e+01
8554  ,8.2321  ,24.6534  ,37.3807  ,2.59879e+01
9648  ,13.7128  ,24.9579  ,32.0842  ,2.59878e+01
1189  ,14.0273  ,23.8645  ,40.2473  ,2.59878e+01
7252  ,15.8355  ,20.8563  ,21.0906  ,2.59876e+01
3948  ,8.39705  ,24.0204  ,39.7109  ,2.59876e+01
3952  ,7.29278  ,23.8585  ,39.3852  ,2.59875e+01
2715  ,10.4646  ,22.7907  ,43.6935  ,2.59874e+01
5925  ,2.1588  ,20.8674  ,24.3448  ,2.59874e+01
4137  ,23.1111  ,21.4128  ,32.5125  ,2.59872e+01
2262  ,6.51116  ,24.1267  ,30.3839  ,2.59871e+01
1722  ,10.5589  ,23.8572  ,26.932  ,2.59871e+01
2419  ,8.82954  ,24.0248  ,28.0632  ,2.59871e+01
4259  ,5.18116  ,21.8365  ,43.5815  ,2.59870e+01
9796  ,11.9589  ,24.8572  ,29.8794  ,2.59868e+01
4678  ,5.61515  ,24.2281  ,34.7149  ,2.59868e+01
2827  ,22.5055  ,21.469  ,37.6998  ,2.59868e+01
